cat	url	lab
Autohaus	https://www.gelbeseiten.de/Branchen/Autohaus/Norderstedt/Seite-1	32.0
Autohaus	https://www.gelbeseiten.de/Branchen/Autohaus/Erfurt/Seite-1	32.0
Autohaus	https://www.gelbeseiten.de/Branchen/Autohaus/Jena/Seite-1	32.0
Autohaus	https://www.gelbeseiten.de/Branchen/Autohaus/Gera/Seite-1	32.0
Autohaus	https://www.gelbeseiten.de/Branchen/Autohaus/Weimar%20Th%C3%BCringen/Seite-1	32.0
Autohaus	https://www.gelbeseiten.de/Branchen/Autohaus/Gotha%20Th%C3%BCringen/Seite-1	32.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Stuttgart/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Karlsruhe/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Mannheim/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Freiburg%20im%20Breisgau/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Heidelberg/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/M%C3%BCnchen/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/N%C3%BCrnberg/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Augsburg/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Regensburg/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Ingolstadt%20Donau/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Berlin/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Potsdam/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Cottbus/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Brandenburg%20an%20der%20Havel/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Oranienburg/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Bremen/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Bremerhaven/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Hamburg/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Frankfurt%20am%20Main/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Wiesbaden/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Kassel/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Darmstadt/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Offenbach%20am%20Main/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Rostock/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Schwerin%20Mecklenburg/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Stralsund/Seite-1	34.0
Autolackierer	https://www.gelbeseiten.de/Branchen/Autolackierer/Greifswald%20Hansestadt/Seite-1	34.0
